date,ticker,rank,score,signal,nikkei_uptrend,up_prob,flat_prob,down_prob,price,take_profit,stop_loss,return,hold_days,result,exit_price
2022-04-27,4980.T,3,32.96,🔴 買わない,True,28.71,33.57,37.72,856.6309814453125,964.0,803.0,-0.2831,5,TIMEOUT_LOSS,854.2059936523438
2022-04-28,7203.T,1,46.64,🔴 買わない,True,33.74,30.9,35.36,1987.972900390625,2123.0,1920.0,-3.4192,4,LOSS,1920.0
2022-04-28,5803.T,2,41.36,🔴 買わない,True,30.32,34.4,35.28,94.01798248291016,105.0,88.0,-4.5089,5,TIMEOUT_LOSS,89.77884674072266
2022-04-28,7269.T,3,36.3,🔴 買わない,True,29.71,34.81,35.48,897.08154296875,978.0,857.0,-1.74,5,TIMEOUT_LOSS,881.47216796875
2022-05-02,5803.T,1,45.87,🔴 買わない,True,31.15,30.46,38.39,96.59173583984375,109.0,91.0,-5.789,3,LOSS,91.0
2022-05-02,7203.T,2,45.1,🔴 買わない,True,28.6,29.98,41.42,1981.3035888671875,2121.0,1912.0,-3.4979,4,LOSS,1912.0
2022-05-02,8031.T,3,43.84,🔴 買わない,True,34.52,29.26,36.22,1410.4298095703125,1509.0,1361.0,-3.5046,4,LOSS,1361.0
2022-05-06,9501.T,1,63.68,🔴 買わない,True,29.67,34.44,35.9,530.0,611.0,489.0,-7.7358,5,LOSS,489.0
2022-05-06,9509.T,2,52.7,🔴 買わない,True,33.64,30.02,36.34,475.38592529296875,510.0,458.0,-1.1696,5,TIMEOUT_LOSS,469.8258361816406
2022-05-06,7203.T,3,52.1,🔴 買わない,True,31.64,32.53,35.84,2023.98876953125,2164.0,1954.0,-3.458,2,LOSS,1954.0
2022-05-09,9509.T,1,45.9,🔴 買わない,True,31.25,31.03,37.73,481.87261962890625,518.0,464.0,-3.709,4,LOSS,464.0
2022-05-09,8031.T,2,45.84,🔴 買わない,True,31.05,31.85,37.1,1461.6861572265625,1575.0,1405.0,-3.8781,1,LOSS,1405.0
2022-05-09,7203.T,3,45.31,🔴 買わない,True,29.29,34.87,35.84,1996.4207763671875,2133.0,1928.0,-3.4272,1,LOSS,1928.0
2022-05-10,9509.T,1,45.45,🔴 買わない,True,29.77,31.18,39.04,477.2392272949219,513.0,459.0,-3.8218,4,LOSS,459.0
2022-05-10,9501.T,2,43.56,🔴 買わない,True,23.47,44.18,32.34,519.0,595.0,481.0,-6.1657,5,TIMEOUT_LOSS,487.0
2022-05-10,8031.T,3,42.33,🔴 買わない,True,29.51,32.5,37.99,1390.9879150390625,1512.0,1331.0,-2.6366,5,TIMEOUT_LOSS,1354.31298828125
2022-05-11,9509.T,1,45.98,🔴 買わない,True,31.54,32.0,36.46,475.38592529296875,512.0,457.0,-3.8676,5,LOSS,457.0
2022-05-11,9501.T,2,44.04,🔴 買わない,True,25.07,50.35,24.57,505.0,581.0,467.0,0.198,5,HOLD,506.0
2022-05-11,4980.T,3,42.17,🔴 買わない,True,33.04,32.21,34.75,1006.3746948242188,1139.0,940.0,13.1785,1,WIN,1139.0
2022-05-12,6613.T,1,49.39,🔴 買わない,False,32.74,31.53,35.72,480.0,554.0,443.0,-7.7083,1,LOSS,443.0
2022-05-12,9984.T,2,48.95,🔴 買わない,False,31.27,33.2,35.53,1097.9163818359375,1259.0,1018.0,14.6718,2,WIN,1259.0
2022-05-12,9509.T,3,46.74,🟡 監視(拮抗),False,34.05,32.31,33.64,475.38592529296875,512.0,457.0,-3.8676,4,LOSS,457.0
2022-05-13,9509.T,1,45.97,🔴 買わない,False,31.51,33.77,34.72,469.8258361816406,507.0,451.0,-3.7475,5,TIMEOUT_LOSS,452.2189636230469
2022-05-13,9501.T,2,44.7,🔴 買わない,False,27.26,47.91,24.82,505.0,578.0,469.0,-2.3762,5,TIMEOUT_LOSS,493.0
2022-05-13,8031.T,3,43.28,🔴 買わない,False,32.66,33.66,33.68,1360.9412841796875,1490.0,1296.0,1.4286,5,HOLD,1380.383056640625
2022-05-16,5803.T,1,60.79,🟡 監視(拮抗),False,30.17,39.04,30.79,113.09408569335938,130.0,104.0,2.6774,5,HOLD,116.12206268310547
2022-05-16,9509.T,2,48.03,🔴 買わない,False,28.2,37.75,34.05,462.41241455078125,501.0,443.0,-1.4028,5,TIMEOUT_LOSS,455.9256591796875
2022-05-16,4980.T,3,36.31,🔴 買わない,False,29.74,38.78,31.47,1126.1090087890625,1291.0,1043.0,6.5949,5,HOLD,1200.3746337890625
2022-05-17,4980.T,1,48.92,🔴 買わない,False,31.19,36.59,32.23,1185.2183837890625,1361.0,1097.0,0.6394,5,HOLD,1192.7965087890625
2022-05-17,5803.T,2,46.94,🔴 買わない,False,24.58,50.45,24.97,112.94269561767578,129.0,105.0,2.815,5,HOLD,116.12206268310547
2022-05-17,8306.T,3,46.57,🟡 監視(拮抗),False,33.49,32.46,34.04,623.1178588867188,665.0,602.0,3.054,5,HOLD,642.1478271484375
2022-05-18,4980.T,1,64.45,🔴 買わない,False,32.21,41.41,26.38,1185.2183837890625,1372.0,1092.0,1.1509,5,HOLD,1198.85888671875
2022-05-18,5803.T,2,50.05,🔴 買わない,False,24.8,53.93,21.26,112.94269561767578,129.0,105.0,2.0107,5,HOLD,115.21366882324219
2022-05-18,8306.T,3,39.64,🟡 監視,False,40.82,32.82,26.36,631.7205200195312,673.0,611.0,0.8803,5,HOLD,637.28173828125
2022-05-19,4980.T,1,48.03,🔴 買わない,False,28.2,38.3,33.5,1206.43701171875,1399.0,1110.0,-1.005,5,TIMEOUT_LOSS,1194.312255859375
2022-05-19,5803.T,2,47.42,🔴 買わない,False,26.19,43.04,30.77,115.062255859375,132.0,107.0,-1.3158,5,TIMEOUT_LOSS,113.54828643798828
2022-05-19,8306.T,3,34.63,🔴 買わない,False,34.29,34.34,31.37,621.7277221679688,664.0,601.0,3.55,5,HOLD,643.7987670898438
2022-05-20,5803.T,1,49.36,🔴 買わない,False,22.52,51.21,26.27,117.93882751464844,135.0,109.0,-2.3107,5,TIMEOUT_LOSS,115.21366882324219
2022-05-20,4980.T,2,49.0,🔴 買わない,False,21.31,53.09,25.6,1236.749755859375,1434.0,1138.0,-0.9804,5,TIMEOUT_LOSS,1224.6246337890625
2022-05-20,9984.T,3,41.58,🔴 買わない,False,26.99,39.57,33.43,1279.06884765625,1453.0,1192.0,2.0833,5,HOLD,1305.7161865234375
2022-05-23,8058.T,1,50.69,🔴 買わない,False,26.95,39.11,33.95,1291.6376953125,1399.0,1238.0,1.0025,5,HOLD,1304.5863037109375
2022-05-23,5803.T,2,49.49,🔴 買わない,False,22.93,54.71,22.36,116.12206268310547,134.0,107.0,3.3898,5,HOLD,120.05840301513672
2022-05-23,4980.T,3,49.21,🔴 買わない,False,22.0,55.4,22.6,1200.3746337890625,1400.0,1101.0,9.8485,5,HOLD,1318.5931396484375
2022-05-24,8058.T,1,50.92,🔴 買わない,False,27.69,37.42,34.88,1299.8778076171875,1403.0,1248.0,1.2678,5,HOLD,1316.358154296875
2022-05-24,5803.T,2,49.64,🔴 買わない,False,23.45,54.0,22.56,116.12206268310547,131.0,108.0,4.4329,5,HOLD,121.26958465576172
2022-05-24,4980.T,3,49.21,🔴 買わない,False,22.0,55.72,22.28,1192.7965087890625,1393.0,1092.0,11.5629,5,HOLD,1330.71826171875
2022-05-25,8058.T,1,45.33,🔴 買わない,False,29.36,31.12,39.51,1321.94970703125,1425.0,1271.0,-0.0891,5,TIMEOUT_LOSS,1320.7723388671875
2022-05-25,5803.T,2,44.45,🔴 買わない,False,26.42,42.11,31.46,115.21366882324219,130.0,108.0,6.0447,5,HOLD,122.17796325683594
2022-05-25,4980.T,3,43.76,🔴 買わない,False,24.13,44.19,31.68,1198.85888671875,1402.0,1097.0,12.0101,5,HOLD,1342.84326171875
2022-05-26,8306.T,1,48.55,🔴 買わない,False,29.95,34.02,36.04,643.7987670898438,682.0,625.0,-0.162,5,TIMEOUT_LOSS,642.7560424804688
2022-05-26,9509.T,2,48.47,🔴 買わない,False,29.69,35.51,34.79,473.5325622558594,505.0,458.0,-3.2801,2,LOSS,458.0
2022-05-26,8058.T,3,48.03,🔴 買わない,False,28.21,34.07,37.72,1317.24072265625,1420.0,1266.0,0.1117,5,HOLD,1318.7122802734375
2022-05-27,8306.T,1,51.7,🔴 買わない,False,30.29,33.43,36.28,641.9739379882812,679.0,624.0,0.0,5,HOLD,641.9739379882812
2022-05-27,9509.T,2,51.4,🔴 買わない,False,29.32,35.21,35.46,465.19244384765625,496.0,450.0,-3.2658,2,LOSS,450.0
2022-05-27,8031.T,3,50.41,🔴 買わない,False,26.01,37.21,36.78,1391.871826171875,1494.0,1341.0,5.0476,5,HOLD,1462.1280517578125
2022-05-31,8031.T,1,66.17,🔴 買わない,False,37.95,29.47,32.58,1428.1044921875,1518.0,1383.0,3.1559,5,HOLD,1473.1746826171875
2022-05-31,8306.T,2,65.54,🔴 買わない,False,35.86,30.65,33.49,634.0667114257812,667.0,618.0,2.6997,5,HOLD,651.1846923828125
2022-05-31,5803.T,3,62.92,🔴 買わない,False,27.14,40.19,32.67,120.05840301513672,136.0,112.0,4.0353,5,HOLD,124.90312194824219
2022-06-01,8306.T,1,54.78,🟡 監視,False,40.56,30.9,28.54,647.8827514648438,682.0,631.0,-0.4158,5,TIMEOUT_LOSS,645.1890869140625
2022-06-01,7203.T,2,54.24,🔴 買わない,False,38.76,33.05,28.19,1954.180419921875,2078.0,1892.0,1.479,5,HOLD,1983.08203125
2022-06-01,8031.T,3,52.89,🔴 買わない,False,34.27,35.03,30.7,1450.6395263671875,1540.0,1406.0,4.8127,5,HOLD,1520.4539794921875
2022-06-02,8031.T,1,52.61,🔴 買わない,False,33.33,36.31,30.37,1441.3604736328125,1528.0,1398.0,6.011,5,WIN,1528.0
2022-06-02,8306.T,2,52.36,🔴 買わない,False,32.5,36.6,30.89,643.7987670898438,678.0,627.0,0.9448,5,HOLD,649.88134765625
2022-06-02,8058.T,3,52.14,🔴 買わない,False,31.78,37.67,30.55,1320.7723388671875,1394.0,1284.0,5.5443,4,WIN,1394.0
2022-06-03,8306.T,1,54.06,🔴 買わない,False,38.17,32.83,29.01,642.7560424804688,676.0,626.0,0.7165,5,HOLD,647.3614501953125
2022-06-03,8031.T,2,53.88,🔴 買わない,False,37.57,34.18,28.25,1438.709228515625,1523.0,1397.0,5.8588,4,WIN,1523.0
2022-06-03,8058.T,3,53.66,🔴 買わない,False,36.83,35.04,28.14,1318.7122802734375,1391.0,1282.0,5.4817,3,WIN,1391.0
2022-06-06,8031.T,1,52.66,🔴 買わない,False,33.51,34.96,31.52,1462.1280517578125,1550.0,1418.0,6.0099,3,WIN,1550.0
2022-06-06,8306.T,2,52.37,🔴 買わない,False,32.52,33.2,34.27,641.9739379882812,672.0,627.0,-0.3925,5,TIMEOUT_LOSS,639.4541015625
2022-06-06,8058.T,3,51.94,🔴 買わない,False,31.11,36.23,32.66,1335.192626953125,1409.0,1298.0,5.5278,3,WIN,1409.0
2022-06-07,8306.T,1,57.97,🟢 買い,True,51.2,27.27,21.52,651.1846923828125,682.0,636.0,-2.3319,4,LOSS,636.0
2022-06-07,8058.T,2,55.99,🟡 監視,True,44.61,31.86,23.53,1361.972900390625,1438.0,1324.0,-2.7881,5,LOSS,1324.0
2022-06-07,8031.T,3,55.11,🟡 監視,True,41.66,32.65,25.69,1473.1746826171875,1560.0,1430.0,-0.5699,5,TIMEOUT_LOSS,1464.7791748046875
2022-06-08,8058.T,1,55.53,🟡 監視,True,43.06,30.79,26.15,1406.116455078125,1483.0,1367.0,-2.7819,3,LOSS,1367.0
2022-06-08,8031.T,2,55.06,🟡 監視,True,41.52,32.84,25.64,1520.4539794921875,1607.0,1477.0,-2.858,4,LOSS,1477.0
2022-06-08,8306.T,3,54.79,🟡 監視,True,40.61,30.44,28.94,645.1890869140625,675.0,630.0,-0.3098,5,TIMEOUT_LOSS,643.1904907226562
2022-06-09,8306.T,1,56.21,🟡 監視,True,45.34,28.9,25.75,649.88134765625,680.0,635.0,-2.2899,2,LOSS,635.0
2022-06-09,8031.T,2,55.82,🟡 監視,True,44.05,31.11,24.84,1551.384521484375,1640.0,1507.0,-2.861,2,LOSS,1507.0
2022-06-09,7203.T,3,55.56,🟡 監視,True,43.17,30.7,26.13,1991.0850830078125,2100.0,1937.0,-2.7164,2,LOSS,1937.0
2022-06-10,7203.T,1,53.63,🔴 買わない,True,36.75,28.14,35.11,1959.51611328125,2071.0,1904.0,-2.8332,1,LOSS,1904.0
2022-06-10,8058.T,2,52.14,🔴 買わない,True,31.77,30.4,37.83,1392.8734130859375,1471.0,1354.0,-2.7909,1,LOSS,1354.0
2022-06-10,5803.T,3,51.56,🔴 買わない,True,29.83,34.64,35.53,126.4170913696289,138.0,121.0,-4.2851,2,LOSS,121.0
2022-06-13,8058.T,1,46.46,🔴 買わない,True,33.14,29.85,37.01,1352.261474609375,1435.0,1311.0,-3.0513,2,LOSS,1311.0
2022-06-13,8031.T,2,46.19,🔴 買わない,True,32.24,30.29,37.46,1482.8956298828125,1581.0,1434.0,-3.2973,2,LOSS,1434.0
2022-06-13,7203.T,3,43.15,🟡 監視(拮抗),True,36.3,28.08,35.62,1895.48828125,2016.0,1835.0,-3.1912,4,LOSS,1835.0
2022-06-14,8031.T,1,46.83,🟡 監視(拮抗),True,34.35,31.79,33.86,1464.7791748046875,1564.0,1415.0,-3.3984,3,LOSS,1415.0
2022-06-14,8058.T,2,46.53,🔴 買わない,True,33.38,32.1,34.53,1333.7210693359375,1417.0,1292.0,-3.1282,1,LOSS,1292.0
2022-06-14,7203.T,3,42.43,🟡 監視(拮抗),True,33.91,31.58,34.51,1863.0299072265625,1988.0,1800.0,2.9117,5,HOLD,1917.2755126953125
2022-06-15,9509.T,1,54.78,🟡 監視(拮抗),True,34.47,31.53,34.0,425.34527587890625,456.0,410.0,3.268,5,HOLD,439.2454528808594
2022-06-15,8031.T,2,45.68,🔴 買わない,True,30.52,36.55,32.92,1419.708984375,1527.0,1366.0,-3.7831,3,LOSS,1366.0
2022-06-15,8306.T,3,35.97,🔴 買わない,True,38.72,28.48,32.79,643.1904907226562,673.0,628.0,1.3915,5,HOLD,652.140625
2022-06-16,8306.T,1,36.59,🟡 監視,True,40.81,28.59,30.6,649.3599243164062,680.0,634.0,-2.3654,1,LOSS,634.0
2022-06-16,8058.T,2,32.29,🔴 買わない,True,36.61,35.57,27.83,1307.82373046875,1399.0,1262.0,-3.5038,2,LOSS,1262.0
2022-06-16,5803.T,3,31.25,🔴 買わない,True,33.17,40.03,26.8,122.48074340820312,135.0,116.0,-3.0902,5,TIMEOUT_LOSS,118.69581604003906
2022-06-17,9984.T,1,48.78,🔴 買わない,True,30.72,31.43,37.84,1170.52392578125,1312.0,1100.0,12.0866,5,WIN,1312.0
2022-06-17,8031.T,2,42.9,🔴 買わない,True,31.41,30.97,37.63,1411.313720703125,1531.0,1352.0,-4.2027,1,LOSS,1352.0
2022-06-17,7203.T,3,38.89,🔴 買わない,True,32.24,30.52,37.24,1834.5731201171875,1973.0,1766.0,2.8357,5,HOLD,1886.5953369140625
2022-06-21,8306.T,1,35.57,🔴 買わない,True,37.41,30.82,31.77,652.7489013671875,687.0,636.0,-1.3845,5,TIMEOUT_LOSS,643.7119140625
2022-06-21,5803.T,2,29.92,🔴 買わない,True,28.73,41.21,30.06,120.36117553710938,132.0,114.0,0.3774,5,HOLD,120.81538391113281
2022-06-21,7203.T,3,26.3,🟡 監視(拮抗),True,30.85,37.31,31.84,1901.7132568359375,2039.0,1833.0,1.3561,5,HOLD,1927.502197265625
2022-06-22,8058.T,1,53.71,🔴 買わない,True,30.9,35.79,33.31,1195.110595703125,1314.0,1136.0,0.4925,5,HOLD,1200.996337890625
2022-06-22,8306.T,2,34.21,🔴 買わない,True,32.86,35.47,31.67,651.0110473632812,685.0,634.0,-1.0411,5,TIMEOUT_LOSS,644.2333374023438
2022-06-22,7203.T,3,30.2,🔴 買わない,True,29.66,37.39,32.95,1917.2755126953125,2060.0,1846.0,-1.2987,5,TIMEOUT_LOSS,1892.375732421875
2022-06-23,8058.T,1,53.82,🔴 買わない,True,31.27,32.96,35.77,1162.4443359375,1285.0,1101.0,2.2025,5,HOLD,1188.0477294921875
2022-06-23,8306.T,2,34.17,🔴 買わない,True,32.74,32.01,35.25,652.140625,686.0,635.0,-2.6284,5,LOSS,635.0
2022-06-23,5803.T,3,29.74,🔴 買わない,True,28.13,37.95,33.92,118.69581604003906,131.0,112.0,-1.9133,5,TIMEOUT_LOSS,116.42485046386719
2022-06-24,7269.T,1,52.72,🟡 監視(拮抗),True,33.71,32.53,33.76,968.0125122070312,1044.0,930.0,-1.2331,5,TIMEOUT_LOSS,956.0758056640625
2022-06-24,8058.T,2,44.33,🟡 監視(拮抗),True,30.09,39.18,30.73,1165.093017578125,1286.0,1105.0,-3.511,5,TIMEOUT_LOSS,1124.1868896484375
2022-06-24,8306.T,3,37.33,🟡 監視(拮抗),True,33.14,34.18,32.68,639.8885498046875,676.0,622.0,-1.1407,5,TIMEOUT_LOSS,632.5894775390625
2022-06-27,9501.T,1,50.85,🔴 買わない,True,37.62,37.42,24.96,513.0,569.0,485.0,10.9162,2,WIN,569.0
2022-06-27,7269.T,2,44.68,🔴 買わない,True,37.34,40.48,22.18,969.1602172851562,1044.0,932.0,1.6106,5,HOLD,984.76953125
2022-06-27,9984.T,3,43.8,🔴 買わない,True,34.41,41.85,23.74,1324.5404052734375,1476.0,1249.0,-0.7383,5,TIMEOUT_LOSS,1314.7615966796875
2022-06-28,9501.T,1,65.27,🔴 買わない,True,34.96,37.06,27.98,550.0,608.0,521.0,10.5455,4,WIN,608.0
2022-06-28,7203.T,2,52.79,🔴 買わない,True,33.93,37.61,28.47,1927.502197265625,2070.0,1856.0,-3.7096,3,LOSS,1856.0
2022-06-28,7269.T,3,43.91,🔴 買わない,True,34.76,35.58,29.66,988.672119140625,1064.0,951.0,-3.8104,3,LOSS,951.0
2022-06-29,9501.T,1,65.04,🔴 買わない,True,34.18,37.88,27.94,579.0,643.0,547.0,11.0535,3,WIN,643.0
2022-06-29,7269.T,2,55.64,🔴 買わない,True,33.29,35.45,31.26,978.8012084960938,1052.0,942.0,-3.7598,4,LOSS,942.0
2022-06-29,9509.T,3,54.91,🟡 監視,True,41.01,31.3,27.69,462.41241455078125,491.0,448.0,1.6032,5,HOLD,469.8258361816406
2022-06-30,9501.T,1,62.05,🔴 買わない,True,34.39,34.6,31.01,567.0,634.0,534.0,11.8166,2,WIN,634.0
2022-06-30,7269.T,2,40.17,🔴 買わない,True,32.45,31.15,36.4,978.8012084960938,1053.0,942.0,-3.7598,3,LOSS,942.0
2022-06-30,9984.T,3,38.27,🔴 買わない,True,26.12,38.05,35.83,1279.80224609375,1418.0,1211.0,3.1519,5,HOLD,1320.139892578125
2022-07-01,9501.T,1,59.23,🔴 買わない,True,35.13,32.53,32.34,579.0,648.0,544.0,11.9171,1,WIN,648.0
2022-07-01,8031.T,2,54.23,🔴 買わない,True,32.67,31.57,35.76,1250.254150390625,1388.0,1181.0,2.5623,5,HOLD,1282.289306640625
2022-07-01,5803.T,3,39.2,🔴 買わない,True,33.29,30.46,36.25,111.8829116821289,123.0,106.0,0.5413,5,HOLD,112.4885025024414
2022-07-05,9501.T,1,58.46,🟡 監視(拮抗),False,32.55,35.34,32.11,653.0,738.0,611.0,-6.4319,1,LOSS,611.0
2022-07-05,6613.T,2,38.3,🔴 買わない,False,36.38,34.21,29.41,625.0,741.0,567.0,-6.4,5,TIMEOUT_LOSS,585.0
2022-07-05,7269.T,3,36.96,🔴 買わない,False,31.9,35.05,33.05,984.76953125,1062.0,946.0,-3.9369,1,LOSS,946.0
2022-07-06,9501.T,1,58.77,🔴 買わない,False,33.59,36.56,29.85,612.0,707.0,565.0,4.5752,5,HOLD,640.0
2022-07-06,9509.T,2,35.98,🔴 買わない,False,38.77,28.69,32.54,466.11907958984375,495.0,452.0,3.3797,5,HOLD,481.87261962890625
2022-07-06,8306.T,3,29.13,🟡 監視,False,40.31,27.47,32.23,616.9484252929688,654.0,598.0,3.0563,5,HOLD,635.8045043945312
2022-07-07,9501.T,1,47.16,🔴 買わない,False,25.32,50.73,23.95,610.0,706.0,562.0,-3.1148,5,TIMEOUT_LOSS,591.0
2022-07-07,9509.T,2,36.63,🔴 買わない,False,30.8,35.35,33.86,469.8258361816406,499.0,455.0,1.3807,5,HOLD,476.3125305175781
2022-07-07,5803.T,3,28.17,🔴 買わない,False,26.96,40.58,32.46,110.52032470703125,121.0,105.0,2.6028,5,HOLD,113.39690399169922
2022-07-08,9501.T,1,47.72,🔴 買わない,False,27.18,48.55,24.28,619.0,717.0,570.0,-4.8465,5,TIMEOUT_LOSS,589.0
2022-07-08,6613.T,2,41.43,🔴 買わない,False,36.66,37.69,25.65,615.0,736.0,554.0,-5.6911,5,TIMEOUT_LOSS,580.0
2022-07-08,9509.T,3,38.07,🔴 買わない,False,35.58,34.78,29.63,474.4591979980469,504.0,460.0,2.5391,5,HOLD,486.50604248046875
2022-07-11,9501.T,1,49.87,🔴 買わない,False,24.22,54.7,21.08,619.0,720.0,569.0,-8.0775,5,LOSS,569.0
2022-07-11,6613.T,2,40.97,🔴 買わない,False,24.96,53.74,21.29,605.0,723.0,546.0,-4.2975,5,TIMEOUT_LOSS,579.0
2022-07-11,9509.T,3,40.26,🔴 買わない,False,32.76,37.25,29.99,480.0192565917969,509.0,465.0,-1.1583,5,TIMEOUT_LOSS,474.4591979980469
2022-07-12,9501.T,1,44.39,🔴 買わない,False,26.23,52.42,21.35,608.0,712.0,556.0,-5.2632,5,TIMEOUT_LOSS,576.0
2022-07-12,4980.T,2,37.12,🔴 買わない,False,32.43,36.41,31.16,1030.62451171875,1147.0,973.0,11.2917,5,WIN,1147.0
2022-07-12,6613.T,3,35.39,🔴 買わない,False,26.65,49.17,24.18,585.0,703.0,526.0,-2.2222,5,TIMEOUT_LOSS,572.0
2022-07-13,9501.T,1,48.09,🔴 買わない,False,28.42,39.56,32.03,640.0,752.0,584.0,-8.75,1,LOSS,584.0
2022-07-13,6613.T,2,38.02,🔴 買わない,False,25.3,51.46,23.24,571.0,688.0,512.0,1.5762,5,HOLD,580.0
2022-07-13,9509.T,3,37.0,🔴 買わない,False,32.04,34.71,33.25,481.87261962890625,511.0,467.0,-2.1154,5,TIMEOUT_LOSS,471.67919921875
2022-07-14,9501.T,1,63.92,🟡 監視(拮抗),False,30.46,39.88,29.66,591.0,715.0,529.0,-10.4907,5,LOSS,529.0
2022-07-14,6613.T,2,40.74,🔴 買わない,False,24.21,52.54,23.25,589.0,711.0,528.0,-2.2071,5,TIMEOUT_LOSS,576.0
2022-07-14,9509.T,3,39.5,🔴 買わない,False,30.22,36.37,33.41,476.3125305175781,507.0,461.0,-1.3619,5,TIMEOUT_LOSS,469.8258361816406
2022-07-15,9509.T,1,53.04,🟡 監視(拮抗),False,34.77,30.14,35.09,486.50604248046875,520.0,470.0,-3.3928,3,LOSS,470.0
2022-07-15,7203.T,2,41.01,🔴 買わない,False,35.25,27.9,36.85,1923.5006103515625,2040.0,1865.0,0.1387,5,HOLD,1926.1685791015625
2022-07-15,5803.T,3,36.93,🔴 買わない,False,31.8,34.17,34.03,116.42485046386719,127.0,111.0,2.3407,5,HOLD,119.15001678466797
2022-07-19,5803.T,1,51.76,🔴 買わない,False,30.51,37.0,32.49,118.99859619140625,130.0,114.0,3.5624,5,HOLD,123.23774719238281
2022-07-19,4980.T,2,47.03,🔴 買わない,False,28.93,38.39,32.68,1098.827880859375,1209.0,1044.0,8.4138,5,HOLD,1191.28076171875
2022-07-19,7269.T,3,46.93,🔴 買わない,False,28.62,37.3,34.08,1007.4950561523438,1085.0,969.0,0.2506,5,HOLD,1010.02001953125
2022-07-20,4980.T,1,62.31,🔴 買わない,False,39.28,36.62,24.1,1147.327880859375,1263.0,1089.0,6.605,5,HOLD,1223.109130859375
2022-07-20,9509.T,2,55.14,🟡 監視,False,41.79,36.91,21.3,478.1659240722656,510.0,462.0,-1.938,5,TIMEOUT_LOSS,468.8991394042969
2022-07-20,5803.T,3,54.14,🔴 買わない,False,38.45,37.66,23.89,120.96676635742188,132.0,116.0,1.5019,5,HOLD,122.78355407714844
2022-07-21,9509.T,1,52.47,🔴 買わない,False,32.86,39.23,27.9,471.67919921875,503.0,456.0,2.1611,5,HOLD,481.87261962890625
2022-07-21,5803.T,2,51.72,🔴 買わない,False,30.37,40.87,28.76,120.96676635742188,132.0,116.0,1.1264,5,HOLD,122.32936096191406
2022-07-21,7269.T,3,48.23,🔴 買わない,False,32.95,38.17,28.87,1005.4290771484375,1083.0,967.0,0.0456,5,HOLD,1005.887939453125
2022-07-22,5803.T,1,52.31,🔴 買わない,False,32.34,41.55,26.11,120.66398620605469,130.0,116.0,0.3764,5,HOLD,121.11817169189453
2022-07-22,4980.T,2,49.48,🔴 買わない,False,37.11,36.86,26.03,1182.1871337890625,1289.0,1129.0,-4.499,4,LOSS,1129.0
2022-07-22,7269.T,3,49.18,🔴 買わない,False,36.12,36.9,26.98,1015.5293579101562,1090.0,978.0,-2.283,5,TIMEOUT_LOSS,992.3446655273438
2022-07-25,5803.T,1,51.59,🔴 買わない,False,29.94,38.57,31.49,119.15001678466797,129.0,114.0,2.1601,5,HOLD,121.72377014160156
2022-07-25,7269.T,2,48.86,🔴 買わない,False,35.04,35.67,29.29,1004.2814331054688,1076.0,969.0,0.5714,5,HOLD,1010.02001953125
2022-07-25,4980.T,3,48.71,🔴 買わない,False,34.53,35.72,29.75,1168.54638671875,1277.0,1114.0,-4.6679,4,LOSS,1114.0
2022-07-26,9984.T,1,55.85,🟡 監視(拮抗),False,33.99,31.6,34.4,1388.8360595703125,1495.0,1336.0,-3.8043,4,LOSS,1336.0
2022-07-26,5803.T,2,52.05,🟡 監視(拮抗),False,31.46,37.45,31.09,123.23774719238281,134.0,118.0,-3.5627,5,TIMEOUT_LOSS,118.84720611572266
2022-07-26,7269.T,3,48.45,🔴 買わない,False,33.66,36.27,30.06,1010.02001953125,1080.0,975.0,-1.8864,5,TIMEOUT_LOSS,990.9674682617188
2022-07-27,7203.T,1,52.35,🔴 買わない,False,32.46,31.81,35.73,1928.836181640625,2020.0,1883.0,-0.5994,5,TIMEOUT_LOSS,1917.2755126953125
2022-07-27,4980.T,2,51.86,🔴 買わない,False,30.85,31.7,37.44,1223.109130859375,1337.0,1166.0,-4.6692,1,LOSS,1166.0
2022-07-27,5803.T,3,51.8,🔴 買わない,False,30.65,31.56,37.79,122.78355407714844,133.0,118.0,-3.8959,5,LOSS,118.0
2022-07-28,4980.T,1,60.16,🔴 買わない,True,32.11,39.01,28.88,1121.5621337890625,1252.0,1056.0,3.1081,5,HOLD,1156.421630859375
2022-07-28,5803.T,2,51.11,🟡 監視(拮抗),True,28.32,43.85,27.83,122.32936096191406,132.0,117.0,-4.3566,4,LOSS,117.0
2022-07-28,7203.T,3,48.19,🔴 買わない,True,32.81,32.74,34.45,1889.708251953125,1981.0,1844.0,-2.4188,5,LOSS,1844.0
2022-07-29,4980.T,1,56.68,🔴 買わない,True,30.67,37.64,31.69,1080.6402587890625,1218.0,1012.0,6.7321,5,HOLD,1153.3902587890625
2022-07-29,5803.T,2,47.76,🔴 買わない,True,27.33,38.08,34.6,121.11817169189453,131.0,116.0,-2.0,5,TIMEOUT_LOSS,118.69581604003906
2022-07-29,9984.T,3,38.4,🔴 買わない,True,26.56,31.85,41.59,1370.256591796875,1483.0,1314.0,0.8564,5,HOLD,1381.9908447265625
2022-08-01,9509.T,1,66.42,🔴 買わない,True,38.78,28.47,32.75,500.4061584472656,537.0,482.0,-3.6782,2,LOSS,482.0
